RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_END	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_PUPIL	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y_RESOLUTION	EYE_REPORTED	PREVIOUS_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_ID	Session_Name_	associatedword	condition	targetword	Trial_Index_	Trial_Recycled_	answerkey	associativechunk	correct	correctAnswer	correct_1	group	identifier_1	itemid	qu_1	question	question_1	questiontext	storytopic	targetwordchunk	text	text_1	trial_1
P68LD3	1	1	555	812	261	Familie	1	1	963.00	112.10	176.90	46.35	44.40	RIGHT	.	1	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	2	836	984	152	Familie	1	1	1056.00	205.10	170.90	45.50	44.00	RIGHT	1	2	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	3	1012	1240	232	Schmidt	2	1	1012.00	289.90	166.60	44.75	43.70	RIGHT	1	3	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	4	1268	1376	112	hat	3	1	1010.00	400.10	175.60	43.95	43.25	RIGHT	2	4	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	5	1500	1720	224	heute	4	1	1004.00	517.00	176.80	43.35	42.95	RIGHT	3	6	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	6	1752	2004	256	Ausflug	6	1	949.00	620.70	168.00	43.00	42.80	RIGHT	4	8	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	7	2044	2308	268	den	8	1	901.00	796.90	166.20	42.70	42.70	RIGHT	6	9	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	8	2340	2628	292	nahe	9	1	836.00	910.50	157.40	42.70	42.70	RIGHT	8	7	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	9	2660	2896	240	in	7	1	822.00	781.00	161.60	42.70	42.70	RIGHT	9	10	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
P68LD3	1	10	2940	3124	188	gelegenen	10	1	819.00	1091.70	149.70	43.20	43.00	RIGHT	7	11	P68LD3	Flugkörper	everyday_pseudo	Latenditen	1	False	j	26	j	False	j	D3	practise	1_everyday_pseudo	True	1	Schaute Daniel gerne Cartoons über Ritter?	Gefällt Emily die Natur?	everyday	20	Familie Schmidt hat heute einen Ausflug in den nahe gelegenen Naturpark gemacht. \nDie beiden Kinder, Emily und Max, konnten vor Aufregung kaum stillsitzen, da es ihr erstes \nMal imNaturpark war. Als sie im Park ankamen, breiteten sie ihre Decke auf einer grünen \nWiese aus. Nachdem sie gemütlich saßen, betrachteten sie den klaren und blauen Himmel. \nNach kurzer Zeit hattensie einen Latenditen entdeckt, da sie aufmerksam waren. \nSie überlegten, wie lange der Flugkörper wohl schon im Weltraum unterwegs war. \nEmily war begeistert und wollte unbedingt öfter hinfahren. Den Rest des Picknicks \nverbrachte sie damit, von der Natur zu schwärmen. Emily wollte nun mehr über Tiere \nund Pflanzen lernen und sprach nur noch darüber. Zu Hause musste ihr Vater \nihr ein Buch über Tierarten vorlesen.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2
